0.5028901734104047,0.49710982658959535,
0.5008809463881199,0.4991190536118802,
0.501996007984032,0.49800399201596807,
0.5029093931837074,0.4970906068162926,
0.5002077274615704,0.49979227253842956,
0.5050167224080268,0.49498327759197325,
0.5039932744850778,0.49600672551492225,
0.49747474747474746,0.5025252525252525,
0.5057200538358008,0.4942799461641992,
0.5023411371237458,0.49765886287625416,
0.5006675567423231,0.4993324432576769,
0.4990006662225183,0.5009993337774816,
0.5028305028305028,0.49716949716949715,
0.5023442732752846,0.49765572672471536,
0.5015075376884423,0.4984924623115578,
0.5010046885465506,0.49899531145344944,
0.500879617994471,0.49912038200552905,
0.5027541311967952,0.4972458688032048,
0.5021319287684977,0.4978680712315024,
0.5004980079681275,0.4995019920318725,
0.5026388539834129,0.4973611460165871,
0.5026481715006306,0.4973518284993695,
0.5022511255627814,0.4977488744372186,
0.5010065425264217,0.49899345747357826,
0.5025075225677031,0.4974924774322969,
0.5025075225677031,0.4974924774322969,
